employee_id,gender,department,job_level,employment_type,attendance_rate,overtime_hours,leave_days,performance_score,basic_salary,allowances,bonus,tax,deductions,previous_salary,actual_salary_paid,expected_salary,salary_deviation,salary_deviation_ratio,bonus_ratio,deduction_ratio,salary_change,anomaly_label
607,Male,IT,4,Full-time,0.79,3.17,5,2.81,222700,39592.55,24822.56,22270.0,18810.39,232398,253857.2443974896,246034.71999999997,7822.524397489615,0.03179439226093624,0.11146187696452628,0.0844651549169286,21459.244397489587,0
608,Male,HR,3,Contract,0.77,0.1,2,4.18,220065,43192.8,33603.31,22006.5,23796.93,219088,234212.5044652774,251057.68,-16845.1755347226,-0.06709683422041739,0.15269720309908436,0.10813591438893054,15124.504465277394,0
609,Female,Sales,3,Part-time,0.85,0.6,2,3.34,171450,21699.11,12791.21,17145.0,32954.35,176742,168082.5315909068,155840.96999999997,12241.561590906815,0.07855162599993325,0.07460606590842811,0.19220968212306794,-8659.468409093213,0
610,Female,Operations,5,Part-time,0.83,9.83,4,3.09,266760,30555.98,25277.62,26676.0,43629.27,257000,257607.74729841392,252288.33,5319.4172984139295,0.02108467442157919,0.09475790973159394,0.1635525191183086,607.7472984139167,0
611,Female,Operations,5,Contract,0.92,13.67,2,3.69,298900,71247.34,20380.12,29890.0,21074.88,292442,349007.7072996171,339562.57999999996,9445.127299617161,0.027815571726475755,0.06818374038139846,0.07050812980930077,56565.70729961712,0
612,Female,IT,3,Part-time,1.0,6.02,5,4.69,181962,40867.47,19317.88,18196.2,16718.64,181034,202214.0024323896,207232.51,-5018.507567610417,-0.024216796715970948,0.10616436398808543,0.09187984304415207,21180.002432389592,0
613,Female,Finance,2,Full-time,0.85,24.46,4,2.95,150166,33017.55,20054.4,15016.6,22758.66,148040,179159.01227214313,165462.68999999997,13696.322272143152,0.08277589511051195,0.1335482066513059,0.1515566772771466,31119.012272143125,0
614,Male,Operations,4,Contract,0.96,20.1,2,4.67,289228,31509.25,64501.5,28922.8,138469.30415560235,283813,329262.4079213739,217846.64584439766,111415.76207697624,0.5114412555911358,0.22301264054655842,0.47875483755238896,45449.4079213739,1
615,Male,Sales,3,Part-time,0.85,13.71,3,3.51,189771,33768.18,56766.5,18977.1,8414.28,192493,245188.98157181434,252914.3,-7725.318428185652,-0.030545202181868136,0.2991315849102339,0.04433912452376813,52695.981571814336,0
616,Male,Operations,5,Full-time,0.78,3.97,2,4.87,369035,85594.06,102134.31,36903.5,73244.55,366321,459648.65091920755,446615.32,13033.33091920754,0.029182453748356728,0.2767604969718319,0.1984758898207487,93327.65091920755,1
617,Female,Finance,5,Part-time,0.8,8.89,1,4.17,387730,66910.71,59942.04,38773.0,32726.75,396022,455062.453465437,443083.0,11979.453465436993,0.027036590131954946,0.1545973744616099,0.08440602996930854,59040.45346543699,0
618,Male,Finance,1,Part-time,0.79,11.79,1,3.88,74278,13781.77,7615.49,7427.8,11409.76,72753,91699.31874830187,76837.70000000001,14861.618748301858,0.19341571583092487,0.10252685855838875,0.15360887476776436,18946.31874830187,0
619,Male,Finance,1,Full-time,0.76,8.87,2,4.45,57318,10579.98,6608.23,5731.8,8316.36,57380,71470.0216001563,60458.04999999999,11011.971600156307,0.18214235490817696,0.11529065912976726,0.14509159426358212,14090.021600156295,0
620,Female,Finance,3,Part-time,0.93,15.25,4,3.72,178905,21464.54,20633.7,17890.5,17074.32,184101,188543.47712010526,186038.42,2505.0571201052517,0.013465267658719374,0.1153332774377463,0.09543791397669153,4442.4771201052645,0
621,Male,Sales,1,Contract,0.9,12.84,4,3.22,69015,6968.42,12012.74,6901.5,4928.55,61348,81290.45348059818,76166.11,5124.3434805981815,0.06727852427540518,0.17405984206331956,0.07141273636166051,19942.453480598182,0
622,Female,HR,5,Full-time,0.79,11.79,5,2.73,312530,60584.66,58640.92,31253.0,29167.11,319891,534348.4976842301,371335.47000000003,163013.02768423007,0.438991264918027,0.1876329312386011,0.0933257927238985,214457.4976842301,1
623,Female,Sales,1,Full-time,0.88,22.41,1,2.99,56563,5847.75,15012.74,5656.3,7007.09,57791,66554.81725422466,64760.100000000006,1794.7172542246553,0.027713318142261287,0.2654162615137104,0.12388115906157736,8763.817254224661,0
624,Female,Operations,4,Full-time,0.95,10.74,2,4.37,313032,74174.88,60424.8,31303.2,16447.12,308941,407113.50043809053,399881.36,7232.140438090544,0.018085715318389796,0.19303074446063023,0.05254133762682409,98172.50043809053,0
625,Male,Sales,3,Contract,0.82,4.97,1,3.12,180807,26391.01,34133.37,18080.7,22752.48,172707,215861.14001715407,200498.19999999998,15362.940017154091,0.07662383012492927,0.18878345418042444,0.1258384907663973,43154.14001715407,1
626,Male,Sales,3,Full-time,0.77,2.19,1,2.93,206649,36723.93,21387.9,20664.9,14670.26,201840,219642.5098435555,229425.67,-9783.1601564445,-0.042641959622236256,0.103498686178012,0.07099119763463652,17802.509843555512,0
627,Female,IT,2,Contract,0.85,20.3,3,2.53,141516,27936.22,30739.98,14151.6,23174.38,145586,181295.33001683833,162866.22,18429.110016838327,0.11315489496126531,0.21721911303315525,0.16375802029452502,35709.33001683833,0
628,Female,Sales,4,Part-time,0.92,16.98,0,4.83,204944,51142.22,47145.19,20494.4,14694.45,212434,256207.00621488222,268042.56,-11835.55378511778,-0.04415550196624663,0.23003937661019597,0.07169983019751737,43773.00621488222,0
629,Male,Finance,1,Part-time,0.97,1.23,4,3.08,56244,13195.28,6414.51,5624.4,3358.73,46831,83269.15676628741,66870.66,16398.49676628741,0.24522708114870423,0.11404789844250053,0.059717125382262995,36438.156766287415,0
630,Male,HR,2,Contract,0.81,18.95,2,4.4,120452,17693.16,18389.49,12045.2,6955.41,114676,137539.50255165985,137534.03999999998,5.4625516598753165,3.971781574856172e-05,0.15267069039949524,0.057744246670873044,22863.502551659854,0
631,Male,Sales,5,Contract,0.99,16.14,2,4.84,277360,40358.05,68084.32,27736.0,43782.54,269499,306397.3995306574,314283.83,-7886.430469342624,-0.025093338302968445,0.24547274300548028,0.15785455725411018,36898.39953065739,0
632,Male,Finance,3,Part-time,0.92,18.23,5,3.94,201144,26354.43,35424.27,20114.4,15326.0,210685,225209.05921656964,227482.30000000002,-2273.240783430374,-0.009993044660751073,0.17611397804557927,0.0761941693513105,14524.059216569643,1
633,Female,Sales,2,Part-time,0.86,16.13,3,4.36,123542,16657.63,18695.78,12354.2,8456.34,119716,210930.04480665573,138084.87,72845.17480665573,0.5275391489788543,0.15133136908905473,0.06844911042398537,91214.04480665573,1
634,Male,Sales,1,Full-time,0.98,9.26,1,4.38,73827,17316.07,19308.05,7382.7,3905.92,68126,94088.21321848479,99162.50000000001,-5074.286781515228,-0.051171428529083345,0.2615310116894903,0.05290638926138134,25962.213218484787,0
635,Male,IT,5,Contract,0.99,9.42,1,3.35,270175,29547.61,46346.74,27017.5,10705.0,272187,301858.8430909692,308346.85,-6488.006909030781,-0.021041262166390805,0.17154340705098547,0.03962246691958916,29671.843090969196,1
636,Male,Sales,3,Contract,0.95,21.89,4,3.26,154776,35413.48,40908.49,15477.6,24398.45,164237,182309.54839870404,191221.91999999998,-8912.371601295948,-0.046607478898318504,0.26430770920556157,0.15763716596888408,18072.548398704035,0
637,Male,IT,1,Full-time,0.79,17.26,5,4.86,53794,10886.89,7149.45,5379.4,5922.95,57450,61811.906991787844,60527.990000000005,1283.916991787839,0.02121195486233458,0.13290422723723835,0.1101042867234264,4361.906991787844,0
638,Female,Sales,1,Contract,0.78,7.8,2,4.51,65545,15023.75,5527.08,6554.5,12547.25,60562,84694.32831517793,66994.08,17700.24831517793,0.2642061554569886,0.08432496757952551,0.19142955221603478,24132.328315177932,0
639,Male,IT,3,Part-time,0.83,16.56,5,4.38,159924,35469.85,45808.22,15992.4,12206.28,166973,221239.04985278688,213003.39,8235.659852786863,0.03866445436754252,0.28643743278057077,0.07632550461469198,54266.04985278688,1
640,Female,Operations,5,Contract,0.92,6.31,1,4.68,318620,39932.25,20203.28,31862.0,47520.17,312057,306351.88304022764,299373.36000000004,6978.523040227592,0.023310434302596567,0.06340870001883121,0.1491437135145314,-5705.116959772364,0
641,Male,Finance,1,Full-time,0.87,21.23,3,3.46,56509,7077.29,14642.08,5650.9,6713.48,66464,70688.74747959067,65863.99,4824.757479590669,0.07325334343684112,0.2591105841547364,0.11880373037923161,4224.747479590675,0
642,Male,Finance,5,Full-time,0.88,15.11,2,3.65,365250,81927.89,94011.95,36525.0,53943.77,368676,443916.78777002357,450721.06999999995,-6804.282229976379,-0.015096436982580778,0.2573906913073237,0.147689993155373,75240.78777002357,0
643,Female,HR,1,Contract,0.78,20.97,3,4.18,79830,16329.52,11235.73,7983.0,14231.32,76635,80606.9616643515,85180.93,-4573.968335648489,-0.053697093183280455,0.14074570963297006,0.1782703244394338,3971.9616643515037,0
644,Female,Finance,2,Full-time,0.85,22.16,0,2.62,144016,35170.51,31653.37,14401.6,19247.4,136932,179851.74008259358,177190.88,2660.860082593572,0.015016913300467675,0.2197906482613043,0.1336476502610821,42919.74008259358,0
645,Male,Operations,4,Full-time,0.82,6.22,0,4.86,302172,43736.64,73692.6,30217.2,27425.71,308939,365350.86489214754,361958.32999999996,3392.5348921475816,0.009372722247192327,0.24387633533219494,0.09076191705386336,56411.86489214754,0
646,Male,IT,3,Contract,0.84,8.93,1,3.36,194898,34707.74,31216.08,19489.8,34766.81,194598,206880.78638592592,206565.21000000002,315.5763859259023,0.0015277325060009004,0.16016624080288153,0.17838464222311157,12282.786385925923,1
647,Female,Sales,1,Full-time,0.88,12.69,1,2.85,78643,19457.14,8846.8,7864.3,2611.38,69935,104435.91211201623,96471.26,7964.652112016236,0.08255984333589336,0.11249316531668425,0.03320549826430833,34500.91211201623,0
648,Female,Finance,3,Part-time,0.85,10.55,5,4.46,161391,20877.04,41164.93,16139.1,22074.17,154503,198845.0808793443,185219.7,13625.380879344302,0.0735633460120295,0.25506335545352593,0.13677447936997725,44342.080879344314,0
649,Male,IT,2,Contract,0.85,11.45,5,3.14,111174,23659.73,19813.28,11117.4,8644.2,111943,141230.81550574943,134885.41,6345.405505749426,0.04704293448601614,0.17821864824509326,0.07775379135409359,29287.81550574943,0
650,Female,Sales,5,Part-time,0.84,1.37,5,3.01,265225,43179.76,27824.42,26522.5,102836.84015691772,267435,303414.88294302975,206869.83984308227,96545.04309994748,0.46669462872490325,0.10490873786407766,0.38773433936060975,35979.88294302975,0
651,Female,HR,1,Part-time,0.98,21.1,3,4.36,64959,8131.06,5202.62,6495.9,2089.66,63866,72280.54833101199,69707.12,2573.4283310119936,0.03691772563565951,0.08009082652134424,0.03216890654104897,8414.548331011989,0
652,Female,Sales,4,Contract,0.86,2.98,1,3.78,214816,32721.8,30870.4,21481.6,28321.24,209158,229949.83844773457,228605.36000000002,1344.478447734553,0.005881220141708632,0.1437062416207359,0.13183952778191568,20791.838447734568,0
653,Male,HR,1,Part-time,0.93,2.77,4,2.59,65816,16398.03,7120.11,6581.6,1954.04,74459,90821.24107541986,80798.5,10022.741075419865,0.12404612802737507,0.10818205299623192,0.029689437218913334,16362.241075419865,0
654,Female,HR,5,Part-time,0.84,11.1,2,4.19,350160,61745.15,92918.96,35016.0,61588.39,341104,404633.92306959885,408219.72000000003,-3585.7969304011785,-0.00878398753103152,0.2653614347726754,0.17588642334932603,63529.92306959885,0
655,Male,Sales,4,Full-time,0.75,19.45,3,3.65,257760,64008.53,44027.47,25776.0,50944.01,249266,282571.87502191897,289075.99,-6504.114978081023,-0.022499672069205827,0.17080799968963378,0.19764125543140906,33305.87502191897,0
656,Male,Finance,3,Full-time,0.88,24.8,5,4.64,235359,26973.33,53330.7,23535.9,19347.53,242556,279365.8393254216,272779.6,6586.2393254216295,0.024144911589509002,0.22659299198246083,0.08220433465471895,36809.839325421606,0
657,Male,Finance,5,Contract,0.75,10.09,5,3.09,364780,81284.07,49001.86,36478.0,61631.14,357900,390700.7620599117,396956.79,-6256.027940088301,-0.01575997211204852,0.1343326388508142,0.1689542738088711,32800.76205991168,0
658,Female,HR,4,Part-time,0.77,4.68,5,3.89,288640,41478.77,44551.21,28864.0,25352.99,291251,314375.3650601577,320452.99000000005,-6077.624939842324,-0.01896573016791737,0.15434870426829267,0.08783602411308204,23124.365060157725,0
659,Male,Operations,5,Full-time,0.97,22.63,0,3.73,355410,53142.11,27260.01,35541.0,68101.01,350552,330967.54631782504,332170.11,-1202.5636821749504,-0.0036203247853184334,0.07670017726006584,0.19161253200528966,-19584.453682174964,0
660,Female,Sales,2,Full-time,0.82,8.01,3,2.91,121012,26316.99,9756.53,12101.2,16249.88,118905,126120.87029450906,128734.43999999997,-2613.5697054909106,-0.020302024116397376,0.08062448352229531,0.1342832115823224,7215.870294509063,0
661,Female,Finance,1,Contract,0.78,1.76,1,4.77,68038,8744.2,17370.95,6803.8,8030.77,70445,84007.90640314226,79318.57999999999,4689.326403142273,0.059120150702928295,0.2553124724418707,0.11803359887121903,13562.90640314226,0
662,Female,HR,1,Part-time,0.79,21.35,3,2.53,76255,13479.37,18481.21,7625.5,14356.01,85032,82934.75945426815,86234.06999999999,-3299.310545731845,-0.0382599423375453,0.24236063208969902,0.18826319585600945,-2097.2405457318528,0
663,Female,IT,4,Part-time,0.98,20.49,2,4.72,215556,27997.05,26092.21,21555.6,15523.12,221853,221458.1995693503,232566.54,-11108.340430649696,-0.047764138515582234,0.12104608547198871,0.07201432574365826,-394.80043064968777,0
664,Male,IT,4,Part-time,0.89,4.0,0,4.23,273024,34164.85,34831.62,27302.4,30197.03,281016,271718.87116397027,284521.0399999999,-12802.168836029654,-0.044995508367429195,0.12757713607594937,0.11060210823956867,-9297.128836029733,0
665,Male,IT,5,Contract,0.95,18.49,5,4.11,299905,36998.08,56010.66,29990.5,10718.72,306562,342088.5327443603,352204.52,-10115.987255639746,-0.028721912074381514,0.1867613410913456,0.03574038445507744,35526.53274436027,0
666,Male,Sales,3,Part-time,0.76,6.85,0,4.89,230271,55966.19,31796.23,23027.1,6391.87,227575,274269.5983797234,288614.45,-14344.851620276633,-0.04970247200123429,0.13808178190045642,0.027758032926421476,46694.59837972338,0
667,Female,Finance,5,Contract,0.79,9.81,4,4.87,327515,39688.22,78891.47,32751.5,12957.43,329419,400026.6157590197,400385.75999999995,-359.1442409802694,-0.0008969955399519439,0.2408789521090637,0.03956285971634887,70607.61575901968,0
668,Female,IT,1,Contract,0.94,8.56,1,4.07,50071,6449.27,4331.4,5007.1,9455.99,51256,47848.58824479372,46388.58000000001,1460.0082447937093,0.03147344119595187,0.08650516266901,0.18885163068442812,-3407.4117552062817,0
669,Female,Finance,5,Contract,0.98,22.19,2,4.06,365030,80759.32,24551.64,36503.0,29298.05,358513,412828.6112083701,404539.91000000003,8288.70120837004,0.02048920515251521,0.06725923896666028,0.08026203325754047,54315.61120837007,0
670,Male,HR,4,Full-time,0.84,3.71,5,3.99,297320,66051.89,43269.24,29732.0,13025.1,300729,352500.23059790663,363884.03,-11383.799402093398,-0.03128414127460718,0.145530875824028,0.043808354634736986,51771.23059790663,0
671,Male,Finance,5,Full-time,0.8,5.94,1,3.25,269780,52989.99,54019.77,26978.0,39197.52,272654,319341.1333648296,310614.24,8726.893364829593,0.028095599753667422,0.2002363777893098,0.14529438801986802,46687.133364829584,0
672,Male,Sales,2,Contract,0.8,11.73,2,4.5,107062,13599.42,8293.64,10706.2,19170.86,110643,95374.48390379794,99078.0,-3703.51609620206,-0.037379802743313956,0.07746576749920606,0.1790631596644935,-15268.51609620206,0
673,Male,Operations,1,Part-time,0.84,17.1,3,2.56,71576,14566.22,687.9866279759076,7157.6,2149.67,80886,74903.75638246011,77522.9366279759,-2619.1802455157886,-0.03378587498671456,0.009611973677991333,0.03003339108080921,-5982.243617539891,0
674,Male,Sales,1,Contract,0.85,2.01,5,2.87,51591,7465.04,3737.25,5159.1,9490.1,59719,52874.883934067206,48144.090000000004,4730.793934067202,0.0982632330171201,0.07243996045821946,0.1839487507511,-6844.116065932794,0
675,Female,Operations,4,Contract,0.75,12.1,1,2.81,290676,42482.84,81829.62,29067.6,14273.65,299634,374203.4073662636,371647.20999999996,2556.197366263659,0.006878021138013278,0.2815148825496429,0.049105017270087654,74569.40736626362,0
676,Male,HR,1,Part-time,0.97,13.85,5,3.84,69678,9010.67,6379.53,6967.8,12888.2,79540,78441.13814793827,65212.2,13228.938147938272,0.20285986591371358,0.09155730646689055,0.18496799563707342,-1098.861852061731,0
677,Female,Operations,4,Part-time,0.83,9.3,4,4.4,290768,43854.65,83745.72,29076.8,44437.2,288902,352454.49662935716,344854.37,7600.126629357168,0.022038655416653608,0.28801560006603205,0.15282699609310516,63552.49662935716,0
678,Female,Sales,3,Part-time,0.76,6.43,3,3.66,229113,30711.86,54065.24,22911.3,42490.71,223483,250432.1277764352,248488.09,1944.0377764352015,0.007823464603213787,0.23597630863373095,0.18545743803276113,26949.127776435198,0
679,Male,Sales,5,Contract,0.86,8.55,5,4.9,333930,55675.44,57523.48,33393.0,27815.36,333724,387064.9501590316,385920.56,1144.390159031609,0.0029653516232242437,0.17226209085736532,0.08329697840864853,53340.95015903161,0
680,Female,Operations,2,Full-time,0.94,20.3,1,3.35,140904,23256.79,36933.47,14090.4,12031.22,140425,181769.5359081297,174972.64,6796.8959081296925,0.03884547840239304,0.262117966842673,0.08538593652415828,41344.53590812971,1
681,Female,HR,2,Contract,0.95,23.52,4,4.06,145502,30736.44,36560.92,14550.2,25041.93,146065,168758.28002591373,173207.22999999998,-4448.949974086252,-0.025685705926284098,0.25127434674437465,0.1721071188024907,22693.28002591373,1
682,Male,Finance,5,Part-time,0.85,16.84,4,3.63,343490,72938.2,47829.47,34349.0,46114.89,347169,382753.29765157105,383793.78,-1040.482348428981,-0.0027110453651150385,0.13924559666948091,0.13425395208011878,35584.29765157105,0
683,Female,Sales,1,Contract,0.8,18.73,0,3.86,50828,6638.63,6250.72,5082.8,7865.61,53308,38776.812316332784,50768.939999999995,-11992.127683667211,-0.23620992842606547,0.12297788620445424,0.1547495474935075,-14531.187683667216,0
684,Male,IT,1,Full-time,0.99,17.88,2,4.89,74582,12236.35,12587.58,7458.2,13546.47,69855,77666.50188532037,78401.26000000001,-734.7581146796438,-0.00937176411041919,0.16877503955377973,0.1816318950953313,7811.501885320366,0
685,Female,Finance,2,Full-time,0.88,17.68,5,3.13,151402,25285.49,12242.74,15140.2,8641.48,151073,172830.98837025173,165148.54999999996,7682.438370251766,0.046518351933769735,0.08086247209415992,0.05707639265003104,21757.988370251725,0
686,Male,Operations,1,Part-time,0.89,3.83,3,4.32,53358,10140.03,12422.42,5335.8,8460.15,61769,65824.36899253483,62124.49999999999,3699.868992534837,0.05955571461395806,0.23281269912665392,0.1585544810525132,4055.36899253483,0
687,Male,Operations,4,Full-time,0.99,14.34,4,3.35,302800,59733.26,20320.96,30280.0,54967.74,302225,294810.9653822644,297606.48000000004,-2795.5146177356364,-0.009393325769437669,0.06711017173051519,0.18153150594451783,-7414.034617735597,0
